id,path,app,format,source,producer,producer_version,features,license_status,tier,expected_status,quarantine_reason,sha256,size_bytes,notes
docx_layout20_header_footer,corpus/docx/docx_layout20_header_footer.docx,word,docx,private-source:a1d8d44dab88d969,Microsoft Office Word,15.0000,office-native;headers;footers;footnotes;endnotes;media,private-evaluation-only,nightly,pass,,a1d8d44dab88d969917b457be6c713ec78a19fe98f70f585a190285efbc4f25d,647301,parts=19; headers=1; footers=2; footnotes=1; endnotes=1; media=1; numbering=1; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_founder_intro_media,corpus/docx/docx_founder_intro_media.docx,word,docx,private-source:61b71d325a908749,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media,private-evaluation-only,nightly,pass,,61b71d325a90874934c345fcf148ae614957b4c2afab0c023b2304f0c81fb165,3659112,parts=16; footnotes=1; endnotes=1; media=2; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_table_of_contents_01,corpus/docx/docx_table_of_contents_01.docx,word,docx,private-source:b6aed3108da8febc,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media,private-evaluation-only,nightly,pass,,b6aed3108da8febc9863e63a5146754f103bb12c44a376bb87554a47ba00a5d4,3265421,parts=21; footers=1; footnotes=1; endnotes=1; media=5; numbering=1; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_project_intro_media,corpus/docx/docx_project_intro_media.docx,word,docx,private-source:e7674f3a67bf1002,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media,private-evaluation-only,nightly,pass,,e7674f3a67bf1002cbedfedf8ba4505a158090b60bb24e96e33b1b0335dbad7f,4370534,parts=16; footnotes=1; endnotes=1; media=2; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout21_footer,corpus/docx/docx_layout21_footer.docx,word,docx,private-source:2f1eb180a7ab7f07,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes,private-evaluation-only,nightly,pass,,2f1eb180a7ab7f07e2e9bd2d3e8b6b2170cc87902309ff341d983c960edab1f1,37904,parts=16; footers=1; footnotes=1; endnotes=1; numbering=1; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout01_media,corpus/docx/docx_layout01_media.docx,word,docx,private-source:ee173dc236e34214,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media,private-evaluation-only,nightly,pass,,ee173dc236e342144be7a1020e1e51e7e278171a876b2f5fc413e526f6d0865e,3393035,parts=16; footnotes=1; endnotes=1; media=2; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout10_footer_media,corpus/docx/docx_layout10_footer_media.docx,word,docx,private-source:9ebf1c1607bc23c7,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media;track-changes,private-evaluation-only,nightly,pass,,9ebf1c1607bc23c75233af7cc64217bc03487bdffbb3d91975828036c1f398d8,3110590,parts=18; footers=1; footnotes=1; endnotes=1; media=2; numbering=1; styles=1; sections=1; track_changes=2; private evaluation only; do not redistribute; private source redacted
docx_development_history,corpus/docx/docx_development_history.docx,word,docx,private-source:5e9ae4dab5281282,Microsoft Office Word,15.0000,office-native;footnotes;endnotes,private-evaluation-only,nightly,pass,,5e9ae4dab52812824399a7e329635ef64a5919ef82d9d55d15967f3e4b03aeab,145425,parts=14; footnotes=1; endnotes=1; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout06_footer_media,corpus/docx/docx_layout06_footer_media.docx,word,docx,private-source:f83923128727c6d5,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media;content-controls,private-evaluation-only,nightly,pass,,f83923128727c6d538a81cdf7f5966eab941fd6dd4ff2ecb23de7d249c05573e,2199079,parts=22; footers=1; footnotes=1; endnotes=1; media=1; styles=1; sections=1; sdt=52; private evaluation only; do not redistribute; private source redacted
docx_layout07_footer_media,corpus/docx/docx_layout07_footer_media.docx,word,docx,private-source:22a5009d688321c7,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media,private-evaluation-only,nightly,pass,,22a5009d688321c7b8a97711d95766d28a63cce117dc3857065bd20e23af71e3,2394901,parts=19; footers=1; footnotes=1; endnotes=1; media=4; styles=1; sections=1; private evaluation only; do not redistribute; private source redacted
docx_layout11_footer_media,corpus/docx/docx_layout11_footer_media.docx,word,docx,private-source:55d39cb13751bacf,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;media;content-controls,private-evaluation-only,nightly,pass,,55d39cb13751bacf2a6c2b91772522787155e30da43fa1593b3cf1cb61936bf8,420643,parts=23; footers=1; footnotes=1; endnotes=1; media=1; numbering=1; styles=1; sections=1; sdt=52; private evaluation only; do not redistribute; private source redacted
docx_travel_record_media,corpus/docx/docx_travel_record_media.docx,word,docx,private-source:ab88b50e6dd59229,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;media;customxml;content-controls;track-changes,private-evaluation-only,nightly,pass,,ab88b50e6dd59229dd39379eb18df4f657505b475b435c6fcb07c76f33c8194b,1133203,parts=41; footnotes=1; endnotes=1; media=5; customXml=8; numbering=1; styles=1; sections=1; sdt=64; track_changes=2; private evaluation only; do not redistribute; private source redacted
docx_meeting_record,corpus/docx/docx_meeting_record.docx,word,docx,private-source:b061bf4886771b2a,Microsoft Office Word,15.0000,office-native;footnotes;endnotes;customxml;content-controls,private-evaluation-only,nightly,pass,,b061bf4886771b2ae78833414deb20d094dba546682001919f7d61b4abc49034,56803,parts=30; footnotes=1; endnotes=1; customXml=6; styles=1; sections=1; sdt=108; private evaluation only; do not redistribute; private source redacted
pptm_act_props_vba_media,corpus/pptx/pptm_act_props_vba_media.pptm,powerpoint,pptm,private-source:14af8bc6fa9ed94f,Microsoft Macintosh PowerPoint,16.0016,office-native;macro-enabled;vba;media;embedded-workbooks;synthetic-macro-preservation,private-evaluation-only,smoke,pass,,14af8bc6fa9ed94fbc895d8744993c682d29b028d232d2a25c29ddfe668682f5,982098,"parts=32; existing local pptm fixture with vbaProject.bin, media, and embedded workbook; private evaluation only; do not redistribute; private source redacted"
pptm_sales_flow_vba_embedding,corpus/pptx/pptm_sales_flow_vba_embedding.pptm,powerpoint,pptm,private-source:ce848f82068f7d54,Microsoft Office PowerPoint,14.0000,office-native;macro-enabled;vba;charts;diagrams;media;embedded-workbooks;synthetic-macro-preservation,private-evaluation-only,smoke,pass,,ce848f82068f7d543a8c1b1c0c958ed3d770b94b9f95aed618ddd931fad0c147,1418014,parts=277; pptx source converted to macro-enabled package for preservation gate; private evaluation only; do not redistribute; private source redacted
pptm_chart_pack_vba,corpus/pptx/pptm_chart_pack_vba.pptm,powerpoint,pptm,private-source:fa4142e0127d1d5f,Microsoft Macintosh PowerPoint,16.0000,office-native;macro-enabled;vba;charts;embedded-workbooks;synthetic-macro-preservation,private-evaluation-only,nightly,pass,,fa4142e0127d1d5fb893c267eb08bd47e74809a8a629ac669ac8880fc0fddae8,341589,parts=132; chart-heavy pptx source converted to macro-enabled package for preservation gate; private evaluation only; do not redistribute; private source redacted
pptm_training_vba_media,corpus/pptx/pptm_training_vba_media.pptm,powerpoint,pptm,private-source:8606fc5638cf721b,WPS 演示,14.0000,office-native;macro-enabled;vba;media;notes;multi-master;many-layouts;synthetic-macro-preservation,private-evaluation-only,nightly,pass,,8606fc5638cf721ba78dac7f714666c92567f5da3377524ccd68c898ab06d99e,958929,parts=211; multi-layout pptx source converted to macro-enabled package for preservation gate; private evaluation only; do not redistribute; private source redacted
docm_business_report_vba_customxml,corpus/docx/docm_business_report_vba_customxml.docm,word,docm,private-source:ce09805e3d8e799a,Microsoft Office Word,15.0000,office-native;macro-enabled;vba;customxml;footers;footnotes;endnotes;synthetic-macro-preservation,private-evaluation-only,smoke,pass,,ce09805e3d8e799ad2bb8704dbc18f1aceb276c63a4e6b01a6aa5391e1c47424,39937,parts=31; docx source converted to macro-enabled package for preservation gate; private evaluation only; do not redistribute; private source redacted
docm_marketing_strategy_vba_charts,corpus/docx/docm_marketing_strategy_vba_charts.docm,word,docm,private-source:0c8b53d4e53a500d,Microsoft Office Word,15.0000,office-native;macro-enabled;vba;charts;embedded-objects;media;synthetic-macro-preservation,private-evaluation-only,smoke,pass,,0c8b53d4e53a500dabc6952bfcb985f1a8a82b37c3983c6c53046b3a88a4a1b2,123265,parts=30; chart docx source converted to macro-enabled package for preservation gate; private evaluation only; do not redistribute; private source redacted
docm_layout16_vba_content_controls,corpus/docx/docm_layout16_vba_content_controls.docm,word,docm,private-source:003a706e63a1e432,Microsoft Office Word,15.0000,office-native;macro-enabled;vba;content-controls;footers;media;synthetic-macro-preservation,private-evaluation-only,nightly,pass,,003a706e63a1e4325b6c527399c6bc6e66e4b30fc0aa7b813599abfb2b06c0c3,1099825,parts=25; content-control docx source converted to macro-enabled package for preservation gate; private evaluation only; do not redistribute; private source redacted
docm_travel_record_vba_customxml,corpus/docx/docm_travel_record_vba_customxml.docm,word,docm,private-source:4dd0b3c22431044c,Microsoft Office Word,15.0000,office-native;macro-enabled;vba;customxml;content-controls;track-changes;media;synthetic-macro-preservation,private-evaluation-only,nightly,pass,,4dd0b3c22431044c1f217e8cbe9722e560f7e8d872ad2e3b540dc65ce0b20d9a,1109408,parts=42; customXml docx source converted to macro-enabled package for preservation gate; private evaluation only; do not redistribute; private source redacted
pptx_p5_chartex_01,corpus/pptx/pptx_p5_chartex_01.pptx,powerpoint,pptx,private-source:d9c1c1934e1c8052,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;chartex;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,d9c1c1934e1c8052258ebae5b24d513a0d2d3440ae5398f8c7185c3aeba5a171,24335483,score=152; parts=1495; slides=180; layouts=36; masters=2; charts=446; chartex=3; diagrams=5; media=123; embeddings=113; notes=20; track_changes=1064; transitions=4; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_01,corpus/pptx/pptx_p5_animations_01.pptx,powerpoint,pptx,private-source:374e2408ffbec1a8,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,374e2408ffbec1a8cf5b4409d283017605e2695c178998768f9152b64eb83148,17177884,score=142; parts=683; slides=113; layouts=18; masters=2; charts=184; media=144; embeddings=49; notes=10; track_changes=1164; transitions=8; animations=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_02,corpus/pptx/pptx_p5_animations_02.pptx,powerpoint,pptx,private-source:d1fe9285a6dfefed,Microsoft Office PowerPoint,15.0000,office-native;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,stress,pass,,d1fe9285a6dfefedf862fa3a6fa361575656b785320cbbfd4447a606a9b697cf,69481429,score=137; parts=677; slides=173; layouts=24; masters=2; diagrams=15; media=231; embeddings=4; notes=34; track_changes=10; transitions=24; animations=43; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_03,corpus/pptx/pptx_p5_animations_03.pptx,powerpoint,pptx,private-source:30dbe65bdb8fe726,Microsoft Office PowerPoint,16.0000,office-native;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,30dbe65bdb8fe7269813cfdc55510d27882efb6ef0dfeb6bdad9e6aba87bb870,1961842,score=129; parts=690; slides=89; layouts=330; masters=30; media=52; embeddings=21; notes=12; track_changes=932; transitions=116; animations=14; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_04,corpus/pptx/pptx_p5_animations_04.pptx,powerpoint,pptx,private-source:bcc353258481b715,Microsoft Office PowerPoint,16.0000,office-native;charts;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,bcc353258481b71595eaeb3fa59065dd23fd2c9447ad4dfe4c17b3d187c5c968,480124,score=125; parts=369; slides=121; layouts=34; masters=2; charts=2; diagrams=15; media=8; embeddings=2; notes=46; track_changes=10; transitions=41; animations=32; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_transitions_01,corpus/pptx/pptx_p5_transitions_01.pptx,powerpoint,pptx,private-source:3f0151bf5600d1d6,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,stress,pass,,3f0151bf5600d1d63fd3a53db353fa5acf176b4329911a625046c22be7d99aa6,24584637,score=123; parts=2474; slides=409; layouts=18; masters=2; charts=784; media=210; embeddings=206; notes=320; track_changes=1931; transitions=14; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_05,corpus/pptx/pptx_p5_animations_05.pptx,powerpoint,pptx,private-source:4e3ee7367c438c1b,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,4e3ee7367c438c1b948260f96cfbb038a290857f9cdf8992ca2e3d3f2a926c05,20400288,score=121; parts=1432; slides=136; layouts=38; masters=2; charts=616; media=186; embeddings=154; notes=92; track_changes=2205; animations=2; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_06,corpus/pptx/pptx_p5_animations_06.pptx,powerpoint,pptx,private-source:42f1f183135f1c3e,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;multi-master,private-evaluation-only,extended,pass,,42f1f183135f1c3e3c14eb96d9cc01486aabd0ed85cb58168f7aca074be43e71,26811505,score=113; parts=388; slides=55; layouts=6; masters=2; media=81; notes=110; track_changes=466; transitions=97; animations=57; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_07,corpus/pptx/pptx_p5_animations_07.pptx,powerpoint,pptx,private-source:8657418114bc1081,Microsoft Office PowerPoint,15.0000,office-native;media;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,8657418114bc1081e0ed9c23b8b7afed36d6bf96abe730dfe42bbfa95833b086,8583547,score=111; parts=221; slides=38; layouts=26; masters=2; media=27; notes=76; transitions=104; animations=49; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_08,corpus/pptx/pptx_p5_animations_08.pptx,powerpoint,pptx,private-source:b84f9585ccf600fa,Microsoft Office PowerPoint,16.0000,office-native;media;embedded-objects;embedded-workbooks;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,b84f9585ccf600fa905f7492c3e0218f8d3abd9826a192e2da220feb53ab9da9,2045607,score=109; parts=754; slides=114; layouts=352; masters=32; media=59; embeddings=18; track_changes=158; transitions=178; animations=3; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_09,corpus/pptx/pptx_p5_animations_09.pptx,powerpoint,pptx,private-source:6c37aea67da150c0,Microsoft Office PowerPoint,16.0000,office-native;diagrams;media;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,6c37aea67da150c018f5b3367577cfe571b3b8fba7713c61320a8a3aa7c44104,5976297,score=108; parts=244; slides=52; layouts=16; masters=2; diagrams=20; media=82; notes=6; track_changes=29; transitions=66; animations=18; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_transitions_02,corpus/pptx/pptx_p5_transitions_02.pptx,powerpoint,pptx,private-source:b9d32c9042156b98,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master,private-evaluation-only,stress,pass,,b9d32c9042156b98ddf793068149b3ebdb469ab623ee1902845ab338ea3945db,13242726,score=105; parts=3379; slides=304; layouts=10; masters=2; charts=2; media=158; embeddings=1; notes=80; track_changes=1649; transitions=20; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_10,corpus/pptx/pptx_p5_animations_10.pptx,powerpoint,pptx,private-source:8d93f4d3e522a1aa,WPS 演示,14.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,stress,pass,,8d93f4d3e522a1aa5769c4b8c20d830279307c4a489efa474a721f28d0a1b79b,49054368,score=105; parts=261; slides=42; layouts=32; masters=2; charts=8; media=23; embeddings=4; notes=84; track_changes=1429; transitions=118; animations=42; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_11,corpus/pptx/pptx_p5_animations_11.pptx,powerpoint,pptx,private-source:1771ba7cb2cd1b91,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,1771ba7cb2cd1b9104206bc4f5c2f5f984389b461ef924d04347096cba4bb628,10395173,score=104; parts=433; slides=84; layouts=22; masters=2; media=58; notes=168; track_changes=1; transitions=96; animations=82; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_12,corpus/pptx/pptx_p5_animations_12.pptx,powerpoint,pptx,private-source:4b42dfcb0d5f1300,Microsoft Office PowerPoint,16.0000,office-native;media;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,4b42dfcb0d5f13006611515ea8b9c4758c7f7b0f907c7d4797347034a2f44842,8514115,score=101; parts=211; slides=51; layouts=32; masters=2; media=58; track_changes=6; transitions=100; animations=61; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_13,corpus/pptx/pptx_p5_animations_13.pptx,powerpoint,pptx,private-source:28ebe47761881a3a,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,28ebe47761881a3a296556b4da7445d73fcf61fd47e7b6f94986120d82cb886e,1977006,score=100; parts=226; slides=37; layouts=58; masters=4; charts=60; media=4; embeddings=11; track_changes=58; transitions=4; animations=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_14,corpus/pptx/pptx_p5_animations_14.pptx,powerpoint,pptx,private-source:75fcfb8c308c1648,Microsoft Office PowerPoint,16.0000,office-native;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,75fcfb8c308c1648aac87a36694d03568865631855f9cc60eea92cee77247d93,9069275,score=99; parts=142; slides=19; layouts=30; masters=2; diagrams=22; media=15; embeddings=1; notes=10; track_changes=23; transitions=58; animations=18; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_15,corpus/pptx/pptx_p5_animations_15.pptx,powerpoint,pptx,private-source:7ba81a43bac20a89,Microsoft Office PowerPoint,16.0000,office-native;media;transitions;animations;multi-master,private-evaluation-only,nightly,pass,,7ba81a43bac20a8907264e9dcc001d91314eb5480504069e0688a0ceac4da952,12569986,score=99; parts=160; slides=22; layouts=10; masters=2; media=20; track_changes=521; transitions=56; animations=19; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_transitions_03,corpus/pptx/pptx_p5_transitions_03.pptx,powerpoint,pptx,private-source:6d92d74a88afeece,WPS 演示,14.0000,office-native;charts;diagrams;media;embedded-objects;embedded-workbooks;equations;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,6d92d74a88afeece98404ec706e77267885e53e8ca38c67890362202dcd6a0e1,5435583,score=98; parts=333; slides=112; layouts=22; masters=2; charts=16; diagrams=20; media=16; embeddings=5; notes=8; track_changes=1; equations=3; transitions=224; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_16,corpus/pptx/pptx_p5_animations_16.pptx,powerpoint,pptx,private-source:8ce55cb761103459,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;embedded-objects;embedded-workbooks;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,8ce55cb7611034594d157a8642974b0e1487c8de27a80d3a600d45353cceeba5,142594,score=97; parts=76; slides=4; layouts=34; masters=2; charts=16; embeddings=5; track_changes=29; transitions=2; animations=2; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_multi_master_01,corpus/pptx/pptx_p5_multi_master_01.pptx,powerpoint,pptx,private-source:19105f283c4c3f20,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;large-deck;multi-master;many-layouts,private-evaluation-only,stress,pass,,19105f283c4c3f202da8d833bb19cd5f9af84a5effc60b34680237f7ca4920a1,22960576,score=94; parts=2071; slides=207; layouts=34; masters=2; charts=834; media=204; embeddings=209; notes=92; track_changes=2807; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_18,corpus/pptx/pptx_p5_animations_18.pptx,powerpoint,pptx,private-source:e79da7d06bb2be6a,Microsoft Office PowerPoint,12.0000,office-native;media;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,e79da7d06bb2be6aa3f4fc5d23c5f905362725d567282656053debf90946d69c,2456057,score=91; parts=426; slides=160; layouts=70; masters=6; media=13; track_changes=1164; transitions=176; animations=160; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_animations_19,corpus/pptx/pptx_p5_animations_19.pptx,powerpoint,pptx,private-source:c007fabb523cae7d,Microsoft Office PowerPoint,12.0000,office-native;media;embedded-objects;embedded-workbooks;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,c007fabb523cae7d0c36bde7374206e79dc81649ebb3513deeb831eee96a32b6,641092,score=88; parts=77; slides=13; layouts=22; masters=2; media=7; embeddings=1; track_changes=3; transitions=2; animations=21; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_transitions_04,corpus/pptx/pptx_p5_transitions_04.pptx,powerpoint,pptx,private-source:1e09e19872bd7831,Microsoft Office PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;multi-master;many-layouts,private-evaluation-only,nightly,pass,,1e09e19872bd78315fe9cf1101f5a0f5c5f96242f4651add490c6e4ff0a473fe,14715538,score=86; parts=373; slides=69; layouts=16; masters=2; charts=94; media=46; embeddings=24; notes=38; track_changes=261; transitions=33; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_track_changes_01,corpus/docx/docx_p5_track_changes_01.docx,word,docx,private-source:e4508816c7f85e4f,Microsoft Office Word,14.0000,office-native;media;footnotes;endnotes;content-controls;track-changes;hyperlinks,private-evaluation-only,nightly,pass,,e4508816c7f85e4f98992f0bcfc18a4f3d5089946888e27c7daa272e3dd64c5c,251421,score=54; parts=40; media=24; footnotes=1; endnotes=1; sdt=1; track_changes=4; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_customxml_01,corpus/docx/docx_p5_customxml_01.docx,word,docx,private-source:ef1d65d883515065,Microsoft Office Word,14.0000,office-native;charts;embedded-objects;embedded-workbooks;footers;footnotes;endnotes;customxml;fields;hyperlinks,private-evaluation-only,nightly,pass,,ef1d65d883515065f2fda54c182a4378b52e5c5dddef18aad4df38905241dea5,62110,score=49; parts=26; charts=2; embeddings=1; footers=1; footnotes=1; endnotes=1; customXml=6; fields=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_fields_01,corpus/docx/docx_p5_fields_01.docx,word,docx,private-source:908f15ee680b90fb,Microsoft Office Word,16.0000,office-native;media;fields;hyperlinks,private-evaluation-only,nightly,pass,,908f15ee680b90fb41ffe32136e9deec2434654293c1cb6e894f25c6d76914b4,69398,score=49; parts=27; media=15; fields=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_hyperlinks_01,corpus/docx/docx_p5_hyperlinks_01.docx,word,docx,private-source:294e8482ac589110,Microsoft Office Word,15.0000,office-native;media;hyperlinks,private-evaluation-only,nightly,pass,,294e8482ac589110a3ee90224a46d8826549518370205bdfb203d456bb6176f4,108115,score=48; parts=41; media=28; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_track_changes_02,corpus/docx/docx_p5_track_changes_02.docx,word,docx,private-source:4a5052ff02da0fed,Microsoft Office Word,15.0000,office-native;footers;footnotes;endnotes;content-controls;track-changes;fields;hyperlinks,private-evaluation-only,nightly,pass,,4a5052ff02da0feda2cd6c91de6e1fb2cabf377a6aadfb159ca20d069b783817,120787,score=44; parts=15; footers=1; footnotes=1; endnotes=1; sdt=1; track_changes=17; fields=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_content_controls_01,corpus/docx/docx_p5_content_controls_01.docx,word,docx,private-source:62bf20c3a42c7d86,Microsoft Office Word,12.0000,office-native;footers;footnotes;endnotes;customxml;content-controls;fields;hyperlinks,private-evaluation-only,nightly,pass,,62bf20c3a42c7d8643e4786775e67b8c68b1639e7bf2ecc61c9bfbebbc3499dd,27133,score=42; parts=17; footers=1; footnotes=1; endnotes=1; customXml=3; sdt=2; fields=25; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_customxml_02,corpus/docx/docx_p5_customxml_02.docx,word,docx,private-source:1aac74506bf5d82a,Microsoft Office Word,16.0000,office-native;media;headers;footers;footnotes;endnotes;customxml;hyperlinks,private-evaluation-only,nightly,pass,,1aac74506bf5d82aaeb964320e7c5727d33e45c309dc94112b47d1cf7077ee49,53009,score=42; parts=25; media=1; headers=3; footers=3; footnotes=1; endnotes=1; customXml=3; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_fields_02,corpus/docx/docx_p5_fields_02.docx,word,docx,private-source:06a239a70e9ec462,Microsoft Office Word,14.0000,office-native;media;footers;footnotes;endnotes;fields;hyperlinks,private-evaluation-only,nightly,pass,,06a239a70e9ec462f6c5675ad9ac8634f8270baf9c75dc15d3ded5032ea54405,673033,score=41; parts=21; media=4; footers=1; footnotes=1; endnotes=1; fields=23; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_embedded_objects_01,corpus/docx/docx_p5_embedded_objects_01.docx,word,docx,private-source:23ccff4d48ca3e8e,Microsoft Office Word,16.0000,office-native;media;embedded-objects;embedded-workbooks;headers;footnotes;endnotes,private-evaluation-only,nightly,pass,,23ccff4d48ca3e8ec241aa3522783330e3a780c422e506125154cf2c07187e46,91161,score=39; parts=17; media=1; embeddings=1; headers=1; footnotes=1; endnotes=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_large_docx_01,corpus/docx/docx_p5_large_docx_01.docx,word,docx,private-source:3f8260186386ea13,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;media;headers;footers;customxml;track-changes;fields;large-docx,private-evaluation-only,nightly,pass,,3f8260186386ea13ddea347dd63cb0de69b30b64a89ef81bb06bb57fbd014b9e,2850822,score=35; parts=146; media=103; headers=12; footers=16; customXml=3; track_changes=5170; fields=177; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_fields_03,corpus/docx/docx_p5_fields_03.docx,word,docx,private-source:2cc05c9a51c0548d,Microsoft Office Word,16.0000,office-native;media;headers;footnotes;endnotes;fields,private-evaluation-only,nightly,pass,,2cc05c9a51c0548d599282ba113b241326927368ad725eb1d1ffa9f182c882df,235473,score=31; parts=17; media=1; headers=1; footnotes=1; endnotes=1; fields=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
